#KO	A-1	A-2	B-1	B-2	C-1	C-2
K00302	0.00055487484044081	0.000577887561563113	0.000574828451035015	0.000595509664736573	0.000445162854732049	0.000438121222087241
K00303	0.000392902016656389	0.000405477955619905	0.000320579512188247	0.000329850545359702	0.000243587259987014	0.000234374295805518
K00304	5.09592426631725e-05	5.33386480226123e-05	5.28228426258426e-05	5.49627981934925e-05	3.73480269619385e-05	3.66587894822422e-05
K00305	7.41398058820221e-05	7.78519337787449e-05	8.92348612014025e-05	9.30168707984152e-05	5.54702193744854e-05	5.38471463363039e-05
K00309	5.17469035175277e-05	4.95181454991368e-05	1.29592874644488e-05	1.41458547625751e-05	1.61020706394901e-05	1.48390098387634e-05
K00311	0.000578835085637507	0.000594912225499895	0.000558620784725268	0.000554540774819219	0.000590205303882361	0.000569850915267393
K00313	0.000101434118229222	0.000103935752402422	9.06636644412884e-05	0.000103224677716099	8.77525094461373e-05	8.24504614089911e-05
K00314	0.00020523827960572	0.00021290926417841	0.000132055821701647	0.000136899770108386	0.000112193914481023	0.000109503027952337
K00315	0.000188700764916852	0.000194192780285278	0.000248056661026884	0.000252476466480602	9.51778737786857e-05	9.51001004780712e-05
K00316	8.15105970552493e-06	9.28397126230616e-06	3.24697019364762e-05	3.78990831596364e-05	2.67238516476249e-05	2.95972557969999e-05
K00317	8.83968152590797e-07	1.1093420243001e-06	5.0253964062669e-06	4.81043026334308e-06	6.24104829087851e-07	5.69344614942718e-07
K00318	0.000148018872682196	0.000137269556559161	2.17089141443911e-05	2.2623035706445e-05	7.93599996368122e-06	9.07514314415847e-06
K00320	4.60340989015645e-05	4.10246593900393e-05	3.23041679737347e-06	6.9694791080712e-06	2.70527418065771e-06	2.81522187641496e-06
K00322	0.000158264441852517	0.000162298492236189	0.00024143224073064	0.000272887324110096	5.39979938786701e-05	5.39392594269968e-05
K00324	0.000621579052250166	0.00062531809530363	0.000515502751628839	0.000535357366710735	0.000365899200502795	0.00034477642553177
K00325	0.00058659825095666	0.000589444225524321	0.000486141977654407	0.00050464689376056	0.000346625585129925	0.000326136904710597
K00329	1.47606323183709e-05	1.57429473207206e-05	6.43143061258163e-06	6.74210234426398e-06	1.38266851620779e-05	1.46812677414146e-05
K00330	0.000213018627969001	0.000210364675614667	0.000154061740126369	0.000157323838451549	0.000202946630429445	0.000210027996464791
K00331	0.000345726808824916	0.000341679452969675	0.000238166333798006	0.000238180040013962	0.000333829506061095	0.000344662161169757
K00332	0.000305400649177349	0.000300755611093106	0.000140300234958158	0.000153002094403535	0.000267540243028921	0.000277499897251216
K00333	0.000707368234193763	0.000694442515402047	0.000294131463177156	0.000310321820099802	0.000533746990557319	0.000546773789913767
K00334	0.000342031361368158	0.000339870878889434	0.000230160684228983	0.000236358897829106	0.000280298106529825	0.00028050530575172
K00335	0.000851935837167771	0.00084303250100895	0.000649260916667809	0.000643670410896583	0.00078306623106029	0.00077017268907506
K00336	0.00109148393273951	0.00108290223725888	0.000924820197457369	0.000977939233193243	0.00136461553443578	0.00140190228191644
K00337	0.000662592021356557	0.000654489664710812	0.000424773118301788	0.000423290153285205	0.000613781167624788	0.000634787699076295
K00338	0.000286605907230448	0.000281957809302259	0.000208008148309001	0.000210492989835111	0.000299005498552065	0.000310800211169154
K00339	0.000320358279884173	0.000317178145803922	0.000226879582150039	0.000226402200193856	0.000312497240259417	0.000320275089830049
K00340	0.000183529436577509	0.00018111157199525	0.000120404231646681	0.000119864376651465	0.000170647075336714	0.00017615806166442
K00341	0.00118693632401166	0.00117155648774681	0.000803023425032195	0.000793216360783256	0.00113633789596986	0.0011666522290492
K00342	0.00097433704765373	0.000958873519425926	0.000648241033434073	0.000640457893524919	0.000913595895718446	0.000939938544401638
K00343	0.000846157629153583	0.000834667336208322	0.000579239561837344	0.000579148033200573	0.000800040502735774	0.000824601477889012
K00344	0.00148714454748957	0.00148724659969053	0.00102145936348214	0.00108148701285939	0.000929218231024445	0.000884431243600815
K00346	6.25983281934974e-06	9.2406813840191e-06	0.000194463050987839	0.000169792646407169	1.93064559023243e-05	2.05389524311591e-05
K00347	5.4552166229363e-06	8.0789682266227e-06	0.000177028443632537	0.000153851912045417	2.04513010212909e-05	2.08853493536898e-05
K00348	3.37897953206673e-06	5.01209228517063e-06	0.000112501049642204	9.68489836383899e-05	1.20671552081979e-05	1.22051608103676e-05
K00349	2.87652646335505e-06	4.30462033589615e-06	9.635874486939e-05	8.22234457243006e-05	1.16990615541246e-05	1.17143694206491e-05
K00350	2.74229694756857e-06	4.0730426306464e-06	9.65399547358269e-05	8.29140837998455e-05	1.17148858128732e-05	1.17992319038697e-05
K00351	7.41336821941234e-06	1.00877604104485e-05	0.000186041632290866	0.000159020455383646	2.60862864849445e-05	2.63593549010287e-05
K00354	1.25290232364039e-05	1.24283514090198e-05	1.26889056381773e-05	1.11362764645232e-05	2.32160229322932e-05	2.24113089569765e-05
K00355	5.10591256405663e-05	5.21240648166608e-05	9.12962384146712e-05	9.91289373827046e-05	5.09377125884934e-05	4.83998365345366e-05
K00356	9.38289987039798e-05	9.69840545877744e-05	5.14562744999392e-05	4.92959039062953e-05	0.000101327512104546	0.00010078745922896
K00358	1.85733045196036e-05	1.94104412616429e-05	2.88208690866193e-05	3.29790255438204e-05	3.63641790938325e-05	3.92320675478144e-05
K00359	5.04557724432414e-05	4.69569998149222e-05	0.000181608208827432	0.000111359773013246	0.000209320747164421	0.000214960274954131
K00360	9.56379889186124e-06	8.55127203624305e-06	2.23355533963959e-06	2.33892423585971e-06	2.83092061136675e-06	2.53280968478264e-06
K00362	0.0007154234096368	0.000714010660636871	0.00075352093845128	0.000825057940957535	0.000425401459051578	0.000400305933740688
K00363	8.20904463192536e-05	8.25419223609818e-05	7.84973348122839e-05	8.52011851933213e-05	4.29867627497518e-05	3.93952868583539e-05
K00364	2.88576571933727e-05	3.10364053829206e-05	0.000107620984992629	9.71422830240219e-05	2.70355196652795e-05	2.19732535597942e-05
K00365	6.53687918177333e-05	6.32145886547259e-05	1.15557372633977e-05	1.45785725075351e-05	9.35429699357147e-06	9.34770449479622e-06
K00366	7.69768372205057e-05	7.83014320970362e-05	2.63359586047401e-05	3.13771250634334e-05	0.000152193756856587	0.000163729500556413
K00367	7.83848911804795e-07	7.7848846640611e-07	4.43786254873012e-07	4.8628678680092e-07	4.05636157147779e-07	3.87827462000744e-07
K00368	0.000224176182959273	0.000224706574036407	0.000108022761794016	0.000112210223721225	0.000119659674590346	0.000112847316365703
K00370	0.000539009737002133	0.000517922747678015	0.00060866201637866	0.0006611097677307	0.000389962117560823	0.000362550254743219
K00371	0.000224516178283072	0.000215835034938981	0.000247850845031135	0.000270143025567994	0.000163821292223051	0.000153378359254254
K00372	0.000524286934791679	0.000536965260050311	0.000464525657639068	0.000505080377186341	0.000405264313105105	0.000390192786481671
K00373	8.05367181531793e-05	7.79232564724672e-05	9.38907305458659e-05	0.000101807548151246	5.35786701739551e-05	4.92325971329382e-05
K00374	0.000109333762802434	0.000105631472483595	0.000106411181897507	0.00011477778261206	7.17619067799554e-05	6.68437698140471e-05
K00375	0.000713374861840114	0.000717243496597067	0.000812175078626237	0.000844172013294989	0.000469488087225116	0.000416466481422853
K00376	0.000286684022416027	0.000289118193678325	0.000215181856552831	0.000229226908730878	0.000198014953112099	0.000196671560416295
K00378	2.28863592081628e-05	2.47827870759957e-05	0.000273860844394414	0.000208927864704801	0.000494398698053393	0.00050578439237787
K00380	0.000596151002171442	0.000601885902490066	0.000630334079053354	0.000666870547795511	0.000523648866203828	0.000512767730484729
K00381	0.000525105230507409	0.000540767146607802	0.00060970837442488	0.000620638492916886	0.000582317064394228	0.000566301805346928
K00382	0.00164802072693339	0.0016325554862406	0.0014627594703665	0.00141083280505324	0.00127433519306898	0.00123462577708219
K00383	0.000495588601189798	0.000510995098928981	0.000418598983613802	0.000448537359989436	0.000368161862224233	0.000363341185451393
K00384	0.00117264667057304	0.00115562655483774	0.000860662433357845	0.000839196981991274	0.00122413418949447	0.00124968768281378
K00385	1.44262580277612e-06	1.3930310941188e-06	2.64429842683691e-05	2.53182609826586e-05	5.13843623917704e-05	5.33371574394186e-05
K00386	1.79363580858326e-06	1.81558466273935e-06	7.60221867181261e-06	7.16218213335451e-06	1.56733066216232e-05	1.61096789473378e-05
K00387	1.17970342925496e-05	1.13517045263504e-05	2.31514962931288e-06	2.45955111115974e-06	4.71338538565629e-06	4.60623525687579e-06
K00389	2.97061389801251e-05	2.80224428381162e-05	1.97043447516534e-05	2.18398126646424e-05	7.71061679342915e-06	7.69524791702021e-06
K00390	0.000284411222561199	0.000286484783111704	0.000263046068271688	0.000276252765859441	0.000274611618708138	0.000273172940128256
K00392	0.000105043863507949	9.62351760322534e-05	4.75461405074721e-05	4.49130726895459e-05	0.000191107857578452	0.000201723810677074
K00394	1.48562601220661e-05	1.50979719682608e-05	2.68316188949566e-05	2.24023372569277e-05	2.17311872947389e-05	1.99729139169139e-05
K00395	3.40238899493652e-06	3.45549016090193e-06	2.44148825386444e-06	2.10972290671023e-06	1.95396246791147e-06	1.32005922077088e-06
K00397	7.90543322968298e-05	8.05040680027338e-05	2.68735293640718e-05	2.79957240430086e-05	4.7501609740564e-05	4.67794209273275e-05
K00399	1.87945490691717e-07	1.96093325692266e-07	2.86445586094389e-08	2.847650414967e-08	1.35381592388062e-07	1.35466855318023e-07
K00400	3.4874598960627e-06	3.45486795601943e-06	1.14978856700594e-06	1.13612630965085e-06	2.34194280226226e-06	2.42576070667985e-06
K00404	0.000429149689427584	0.000452856775315747	0.000523819465422261	0.000575862361591835	0.00053388839915106	0.000550840625927962
K00405	0.000199814954832686	0.00021051047902433	0.00020693550330863	0.000227600867824759	0.000236847567373677	0.000244709677851977
K00406	0.000265367309180409	0.000275909577596338	0.000299164461917892	0.00032857002594101	0.000315964440482416	0.000326746254235818
K00407	2.92509597843196e-05	3.0967887902491e-05	4.50375282661642e-05	5.147512017819e-05	5.72323922198243e-05	6.13833037250233e-05
K00410	8.31641361603271e-05	8.2672648864233e-05	1.2029242922088e-05	1.22559167948764e-05	5.92335179309066e-05	5.89450593472183e-05
K00411	0.000178573868905359	0.000184515095374476	0.000183754401528473	0.000194650021166031	0.000232381641826178	0.000236620628965934
K00412	0.000384521456191181	0.000395256534881694	0.000387678208614991	0.000413138653633707	0.000492552604115035	0.000510103060433017
K00413	0.000181786102737551	0.000188853462673891	0.000217907546351147	0.000236171497438791	0.000311338186269652	0.000326945748155052
K00423	0.00015391300466409	0.000154263165258655	9.56517116783743e-05	9.56182549262403e-05	0.000120807688895067	0.000111530201675916
K00425	0.000753285085877528	0.000751712948305913	0.00082655150031953	0.000836507403587527	0.000822222614339498	0.000835605926487974
K00426	0.000504986601388107	0.000506087752631141	0.000588900114253333	0.000593444786519766	0.000583888745000356	0.000593786057222936
K00427	6.23182691021434e-06	6.61743184258097e-06	6.04093123356001e-05	7.2359246489299e-05	9.99872081632589e-06	9.14448097752082e-06
K00428	0.000405951713511195	0.000407588937442747	0.000366805973399933	0.000392972310292466	0.000537353977047715	0.000574533330202748
K00432	0.000225909509904495	0.000229535944662074	0.000289856684431452	0.000276960189732555	0.000255965369956725	0.000251958991216508
K00433	0.000397934009545926	0.000407210078685418	0.000200306739249423	0.00021420943080722	0.000241285207013594	0.000237486972675873
K00435	7.05665147058617e-05	7.08009713240834e-05	3.09259631999601e-05	3.2414829363866e-05	2.72397972086058e-05	2.54019009729808e-05
K00436	2.75987929898699e-05	2.66672913925825e-05	6.37698408416749e-05	5.69834631825431e-05	5.72485999581982e-05	4.34914975272476e-05
K00437	2.1564251510477e-06	2.09895008540943e-06	4.19113084448407e-06	3.78052746800816e-06	7.66514971204324e-06	7.58760333000433e-06
K00440	7.2780519461598e-07	7.21938650452418e-07	1.720297987894e-07	2.23944718003896e-07	8.81209807172734e-08	6.75785727194145e-08
K00441	2.44435228872098e-05	2.48101302478781e-05	1.89474680872161e-05	2.02300286048631e-05	1.96368627049241e-05	1.93618931368089e-05
K00442	2.61850315578526e-06	2.43451303774858e-06	4.6769207639045e-08	7.56303482581107e-08	6.91135237537006e-08	7.03778062638015e-08
K00443	8.48093802435152e-08	9.01854443207651e-08	5.61707803388638e-07	4.32562529904452e-07	7.27479584503933e-07	6.32390555715114e-07
K00446	0.000133888742994068	0.000132119096055637	7.85141553187154e-05	8.21755699071538e-05	7.74358331411461e-05	7.15475024285297e-05
K00448	0.00010750149738726	0.000110000384094511	9.2114564462832e-05	9.99367419679956e-05	5.37894296863971e-05	5.16375653973915e-05
K00449	0.000122708133099671	0.000126293389440452	0.00011713245080916	0.000125960631881276	6.99703304227548e-05	6.66396456583316e-05
K00450	8.22116051678286e-05	8.44657436191607e-05	7.11791217356745e-05	7.23161674071045e-05	5.47860881510207e-05	4.71469347087832e-05
K00451	0.000327336919377231	0.00033036711582048	0.000213121458499352	0.000214136451641665	0.000104288950164179	9.47673724665138e-05
K00452	2.64254908650089e-05	2.62201215639397e-05	1.63039641104918e-05	1.67519494058896e-05	4.74280714181093e-06	4.2061500774047e-06
K00453	0.000126847494770262	0.000129171960287515	8.86828859174947e-05	8.70424791596088e-05	5.09656374203059e-05	4.33462365099736e-05
K00455	1.11810329620572e-05	1.16652902672007e-05	5.14703916193626e-05	5.41838016635789e-05	1.6053017780855e-05	1.32049757958184e-05
K00456	2.75977450214295e-07	2.84457989180455e-07	0	0	0	0
K00457	0.000377000046364047	0.000382852842217568	0.0003849741118938	0.000397413399519963	0.000184861952318178	0.000160849125437011
K00459	0.000701939580074219	0.000716260744015633	0.000516870347283441	0.000546135042244249	0.000775961905855484	0.000778460242952063
K00460	8.70748309178764e-08	1.8500741915656e-07	2.74527871204372e-06	2.94348602094326e-06	4.21486438925915e-07	2.95652239537515e-07
K00462	4.20289072594752e-05	4.27592495552513e-05	2.30581550219536e-05	2.47314931271436e-05	1.87780024251517e-05	1.78180813350151e-05
K00463	6.78901301056155e-06	6.22179604879088e-06	1.19698833147139e-05	7.5054487777082e-06	1.9084442619026e-06	1.7240627387033e-06
K00464	5.11761797888943e-06	5.30993198656282e-06	1.87431924281071e-06	1.89972263012418e-06	8.75768966689817e-07	8.08437460766349e-07
K00466	2.61842070039165e-05	2.62483055081839e-05	5.94078714363184e-05	6.53668695480038e-05	4.0139316833555e-05	4.23449290401747e-05
K00467	1.24091903854875e-05	1.23345549402333e-05	1.11095347060338e-06	2.14262297101006e-06	2.83502913667244e-06	2.78598082055331e-06
K00468	2.61829498956338e-06	2.45143420110912e-06	1.87721271504794e-07	4.51852771790985e-07	8.65711815545779e-08	9.65569718180413e-08
K00469	5.47957333755022e-05	5.44409230350146e-05	1.14922750463962e-06	1.07897994577901e-06	9.85455943713325e-08	1.0138102768182e-07
K00470	2.06116235396287e-06	2.69586607363324e-06	2.82823821873213e-05	3.37602699696225e-05	2.27453707198321e-06	2.10762885809911e-06
K00471	9.44448765948097e-06	1.03248207845552e-05	2.76553677723207e-05	2.80461011138447e-05	9.08952470628745e-06	7.54182160494796e-06
K00472	3.56166318711427e-05	3.64155965299502e-05	2.46451438442973e-05	2.4775849268894e-05	2.54971387801264e-05	2.14484305170375e-05
K00476	4.83348874549233e-07	5.37004794908963e-07	5.20019771894157e-06	4.54611318417546e-06	4.08374041665115e-06	2.78496416337507e-06
K00477	1.55760723229292e-06	1.75778030823954e-06	1.61879791003558e-05	1.51623226707961e-05	1.95688196269392e-05	1.72870832306439e-05
K00478	1.52846736330297e-05	1.42304801741841e-05	2.86661097281724e-06	3.99294553816722e-06	7.73128882706975e-07	7.51317269510179e-07
K00479	0.000187613297248606	0.000194758701940437	0.000164681007884632	0.000174118164581411	0.000149059906983497	0.000148235824928808
K00480	0.000283997941940971	0.0002818699780757	0.000203227999911452	0.000209936528792745	0.000199846117991438	0.000184573710373523
K00481	0.000232954151908505	0.000239424993129642	0.000186096344803096	0.000200027011544357	0.000143505262670577	0.000136648316193726
